subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
ClinVarVariant:526051,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
WormBase:WBGene00000419,RO:0002200,WBPhenotype:0000301,http://www.wormbase.org/resources/paper/WBPaper00003948,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:1486,RO:HOM0000020,ENSEMBL:ENSFCAG00000013542,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1933820,RO:0002200,MP:0002169,https://www.ncbi.nlm.nih.gov/pubmed/16914739,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:33920,RO:HOM0000020,RGD:1308645,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSBTAG00000027118,RO:HOM0000020,ENSEMBL:ENSFCAG00000018954,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMODG00000000170,RO:HOM0000020,ZFIN:ZDB-GENE-090514-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000003214,RO:HOM0000020,Xenbase:XB-GENE-988144,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSPTRG00000018215,RO:HOM0000020,MGI:1352490,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSFCAG00000018879,RO:HOM0000020,Xenbase:XB-GENE-5889689,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSGALG00000009368,RO:HOM0000020,ENSEMBL:ENSBTAG00000014189,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-FISH-150901-14025,RO:0002200,ZP:0001520,https://www.ncbi.nlm.nih.gov/pubmed/20850317,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSECAG00000003760,RO:HOM0000020,ENSEMBL:ENSFCAG00000043662,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-070124-2,RO:HOM0000020,ENSEMBL:ENSBTAG00000046454,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:4359195,RO:0002200,MP:0004818,https://www.ncbi.nlm.nih.gov/pubmed/20304955,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSPTRG00000043346,RO:HOM0000017,FlyBase:FBgn0025866,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:5529018,RO:0002200,HP:0001644,https://www.ncbi.nlm.nih.gov/pubmed/23831727,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1341110,RO:HOM0000020,ENSEMBL:ENSMODG00000001430,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2429765,RO:0002200,MP:0010617,https://www.ncbi.nlm.nih.gov/pubmed/20829512,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1352490,RO:0002200,MP:0002169,https://www.ncbi.nlm.nih.gov/pubmed/27357688,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:97805,RO:0002200,MP:0005449,"https://www.ncbi.nlm.nih.gov/pubmed/16845389,10891488",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSMODG00000017909,RO:HOM0000020,Xenbase:XB-GENE-5875739,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-060421-5204,RO:HOM0000020,ENSEMBL:ENSCAFG00000005335,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSACAG00000029405,RO:HOM0000020,ENSEMBL:ENSGALG00000010379,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2451073,RO:0002200,HP:0000708,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-051227-1,RO:HOM0000017,ENSEMBL:ENSACAG00000009520,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:803815,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ENSEMBL:ENSCAFG00000002402,RO:HOM0000017,ENSEMBL:ENSECAG00000037637,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
SGD:S000003449,RO:HOM0000017,RGD:621535,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSOANG00000006737,RO:HOM0000017,HGNC:34351,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:288725,GENO:0000840,MONDO:0010679,"https://www.ncbi.nlm.nih.gov/pubmed/23536893,27593222,25007885,16770791,8281150,20485447",This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
ClinVarVariant:284288,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
WormBase:WBGene00000542,RO:HOM0000017,ENSEMBL:ENSPTRG00000018215,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:16859,RO:0002200,HP:0031266,https://www.ncbi.nlm.nih.gov/pubmed/33523862,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11427,RO:0002200,HP:0001999,http://purl.obolibrary.org/obo/MONDO_0014339,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSOANG00000008244,RO:HOM0000017,ZFIN:ZDB-GENE-131120-116,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSFCAG00000008541,RO:HOM0000020,ENSEMBL:ENSSSCG00000027725,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0001991,RO:0002200,ZP:0008523,"https://www.ncbi.nlm.nih.gov/pubmed/29720608,33168737",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSOANG00000006737,RO:HOM0000020,FlyBase:FBgn0261555,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:1391,RO:0002434,HGNC:1397,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:1859649,RO:HOM0000020,ENSEMBL:ENSFCAG00000026654,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSOANG00000040816,RO:HOM0000017,ZFIN:ZDB-GENE-020129-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:6438148,GENO:0000408,MGI:94909,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,is_allele_of,NA,http://purl.obolibrary.org/obo/GENO_0000408
ENSEMBL:ENSPTRG00000020543,RO:HOM0000020,ENSEMBL:ENSCAFG00000000957,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2429765,RO:HOM0000020,HGNC:2987,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:833073,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ENSEMBL:ENSCAFG00000009088,RO:HOM0000020,MGI:1919055,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:1479,RO:HOM0000020,MGI:88264,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
WormBase:WBGene00001116,RO:HOM0000020,MGI:1917979,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:103013,RO:0002200,MP:0009453,https://www.ncbi.nlm.nih.gov/pubmed/21878566,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00000419,RO:HOM0000017,MGI:2429765,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSGALG00000027482,RO:HOM0000020,ENSEMBL:ENSSSCG00000028109,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSPTRG00000052247,RO:HOM0000020,MGI:1277151,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:94681,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
RGD:620085,RO:HOM0000020,ENSEMBL:ENSECAG00000018301,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1856330,RO:0002200,MP:0009412,https://www.ncbi.nlm.nih.gov/pubmed/2919177,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9642,RO:HOM0000020,ENSEMBL:ENSOANG00000008679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0024150,RO:0002200,FBcv:0000403,https://www.ncbi.nlm.nih.gov/pubmed/19046378,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSPTRG00000013400,RO:HOM0000020,ENSEMBL:ENSGALG00000029694,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSSSCG00000033836,RO:HOM0000020,MGI:2385803,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:94909,RO:0002200,MP:0004703,https://www.ncbi.nlm.nih.gov/pubmed/17668421,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1321395,RO:0002200,MP:0000512,https://www.ncbi.nlm.nih.gov/pubmed/12208849,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
RGD:1311276,RO:HOM0000020,MGI:1919541,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:455842,GENO:0000841,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,likely_pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000841
MGI:1891731,RO:HOM0000020,RGD:1306167,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-050809-1,RO:0002200,ZP:0000212,https://www.ncbi.nlm.nih.gov/pubmed/9007249,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:107956,RO:0002200,MP:0003231,https://www.ncbi.nlm.nih.gov/pubmed/12754417,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSPTRG00000015463,RO:HOM0000020,ENSEMBL:ENSSSCG00000011666,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSFCAG00000004605,RO:HOM0000017,FlyBase:FBgn0001991,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:2928,RO:0002200,HP:0001252,"http://purl.obolibrary.org/obo/MONDO_0010679|https://www.ncbi.nlm.nih.gov/pubmed/21969337,21399986,26740235,26968818,19959795,25244321,19602481,23756440,8840119,26081009,7668256,27708273,29604111,17259292,19530190,19760747,29973226,16834926,15643612,17435279,27363342,19206170,17880784,27930565,19783145,17145200,11257468,10094565,21396098,21520333,19409785,9067763,7951253,25007885,15351422,12632325,19367636,25972034,25612904,23536893,21972111,10909857,16770791,17041906,21515508,16049303,8784808,17952667,10320864,7611292,23453023,18653336,17253928,8301652,12398835,10533061,15723292,19074751,28526893,9298822,24349052,11710958,22092019,19793655,19230662,20485447,26911353,27593222,8281150,19937601,20098710,9544849,27750387,11524473,18652600",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-091113-22,RO:HOM0000017,dictyBase:DDB_G0269200,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
FlyBase:FBgn0024941,RO:HOM0000020,ENSEMBL:ENSMODG00000007000,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:4936865,RO:0002200,HP:0003687,https://www.ncbi.nlm.nih.gov/pubmed/21145579,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSCAFG00000003214,RO:HOM0000020,ENSEMBL:ENSOANG00000009857,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:3798788,NA,MGI:94909,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,NA,NA,NA
ENSEMBL:ENSCAFG00000012249,RO:HOM0000020,ENSEMBL:ENSFCAG00000011140,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-FISH-150901-14025,RO:0002200,ZP:0011405,https://www.ncbi.nlm.nih.gov/pubmed/24760771,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSCAFG00000011531,RO:HOM0000020,ENSEMBL:ENSBTAG00000006616,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSOANG00000039339,RO:HOM0000017,WormBase:WBGene00000419,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSSSCG00000011666,RO:HOM0000020,ENSEMBL:ENSMMUG00000003169,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSPTRG00000004526,RO:HOM0000020,MGI:103013,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSFCAG00000013542,RO:HOM0000017,FlyBase:FBgn0260450,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSFCAG00000008372,RO:HOM0000017,WormBase:WBGene00000419,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSECAG00000011067,RO:HOM0000020,HGNC:1480,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:5688354,RO:0003301,MONDO:0010679,https://www.ncbi.nlm.nih.gov/pubmed/20304955,This edge comes from the Monarch Knowledge Graph 2019.,NA,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
FlyBase:FBgn0085390,RO:HOM0000017,ENSEMBL:ENSACAG00000012896,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
RGD:621750,RO:HOM0000017,FlyBase:FBgn0015926,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:983657,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ClinVarVariant:803928,GENO:0000840,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
ENSEMBL:ENSCAFG00000005133,RO:HOM0000020,ENSEMBL:ENSPTRG00000011002,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:2429765,RO:0002200,MP:0001622,https://www.ncbi.nlm.nih.gov/pubmed/20829512,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSMMUG00000042262,RO:HOM0000017,ZFIN:ZDB-GENE-070705-456,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSPTRG00000011001,RO:HOM0000020,ENSEMBL:ENSECAG00000007556,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:13740,RO:HOM0000020,RGD:1560290,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSGALG00000009069,RO:HOM0000020,ENSEMBL:ENSOANG00000008248,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000005318,RO:HOM0000017,FlyBase:FBgn0025866,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSCAFG00000005681,RO:HOM0000020,ENSEMBL:ENSMODG00000013388,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:803822,GENO:0000840,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
MGI:3784305,RO:0002200,MP:0002833,https://www.ncbi.nlm.nih.gov/pubmed/9874799,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
